"No.","Time","Source","Destination","Protocol","Length","Expert Info","Bluetooth","Data Total Length","Data","CID","Payload","Info"
"6760","18:22:42.528000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6761","18:22:42.529000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6762","18:22:42.535000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6763","18:22:42.549000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","620","â\234\223","Dynamically Allocated Channel","80600c6f00bbbb8d0000000047fc0000","Sent Connection oriented channel"
"6764","18:22:42.559000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6765","18:22:42.559000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6766","18:22:42.559000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6767","18:22:42.572000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","618","â\234\223","Dynamically Allocated Channel","80600c7000bbbba40000000047fc0000","Sent Connection oriented channel"
"6768","18:22:42.595000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","623","â\234\223","Dynamically Allocated Channel","80600c7100bbbbbb0000000047fc0000","Sent Connection oriented channel"
"6769","18:22:42.598000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6770","18:22:42.618000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","634","â\234\223","Dynamically Allocated Channel","80600c7200bbbbd20000000047fc0000","Sent Connection oriented channel"
"6771","18:22:42.621000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6772","18:22:42.642000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","635","â\234\223","Dynamically Allocated Channel","80600c7300bbbbea0000000047fc0000","Sent Connection oriented channel"
"6773","18:22:42.650000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6774","18:22:42.650000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6775","18:22:42.652000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6776","18:22:42.665000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","634","â\234\223","Dynamically Allocated Channel","80600c7400bbbc010000000047fc0000","Sent Connection oriented channel"
"6777","18:22:42.666000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6778","18:22:42.687000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6779","18:22:42.687000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6780","18:22:42.688000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","669","â\234\223","Dynamically Allocated Channel","80600c7500bbbc180000000047fc0000","Sent Connection oriented channel"
"6781","18:22:42.711000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","621","â\234\223","Dynamically Allocated Channel","80600c7600bbbc2f0000000047fc0000","Sent Connection oriented channel"
"6782","18:22:42.714000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6783","18:22:42.734000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","648","â\234\223","Dynamically Allocated Channel","80600c7700bbbc470000000047fc0000","Sent Connection oriented channel"
"6784","18:22:42.757000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","616","â\234\223","Dynamically Allocated Channel","80600c7800bbbc5e0000000047fc0000","Sent Connection oriented channel"
"6785","18:22:42.760000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6786","18:22:42.769000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6787","18:22:42.769000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6788","18:22:42.781000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","647","â\234\223","Dynamically Allocated Channel","80600c7900bbbc750000000047fc0000","Sent Connection oriented channel"
"6789","18:22:42.804000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","657","â\234\223","Dynamically Allocated Channel","80600c7a00bbbc8c0000000047fc0000","Sent Connection oriented channel"
"6790","18:22:42.806000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6791","18:22:42.827000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","661","â\234\223","Dynamically Allocated Channel","80600c7b00bbbca30000000047fc0000","Sent Connection oriented channel"
"6792","18:22:42.829000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6793","18:22:42.851000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","619","â\234\223","Dynamically Allocated Channel","80600c7c00bbbcbb0000000047fc0000","Sent Connection oriented channel"
"6794","18:22:42.860000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6795","18:22:42.860000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6796","18:22:42.874000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","619","â\234\223","Dynamically Allocated Channel","80600c7d00bbbcd20000000047fc0000","Sent Connection oriented channel"
"6797","18:22:42.879000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6798","18:22:42.897000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","671","â\234\223","Dynamically Allocated Channel","80600c7e00bbbce90000000047fc0000","Sent Connection oriented channel"
"6799","18:22:42.900000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6800","18:22:42.913000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6801","18:22:42.920000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","620","â\234\223","Dynamically Allocated Channel","80600c7f00bbbd000000000047fc0000","Sent Connection oriented channel"
"6802","18:22:42.921000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6803","18:22:42.921000","controller","host","HCI_EVT","42","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6804","18:22:42.931000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6805","18:22:42.943000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","643","â\234\223","Dynamically Allocated Channel","80600c8000bbbd180000000047fc0000","Sent Connection oriented channel"
"6806","18:22:42.951000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6807","18:22:42.951000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6808","18:22:42.966000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","618","â\234\223","Dynamically Allocated Channel","80600c8100bbbd2f0000000047fc0000","Sent Connection oriented channel"
"6809","18:22:42.990000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","614","â\234\223","Dynamically Allocated Channel","80600c8200bbbd460000000047fc0000","Sent Connection oriented channel"
"6810","18:22:42.992000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6811","18:22:43.013000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","659","â\234\223","Dynamically Allocated Channel","80600c8300bbbd5d0000000047fc0000","Sent Connection oriented channel"
"6812","18:22:43.016000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6813","18:22:43.025000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6814","18:22:43.036000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","616","â\234\223","Dynamically Allocated Channel","80600c8400bbbd740000000047fc0000","Sent Connection oriented channel"
"6815","18:22:43.046000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6816","18:22:43.046000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6817","18:22:43.059000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","670","â\234\223","Dynamically Allocated Channel","80600c8500bbbd8c0000000047fc0000","Sent Connection oriented channel"
"6818","18:22:43.065000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6819","18:22:43.073000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6820","18:22:43.080000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6821","18:22:43.080000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6822","18:22:43.082000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","666","â\234\223","Dynamically Allocated Channel","80600c8600bbbda30000000047fc0000","Sent Connection oriented channel"
"6823","18:22:43.106000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","611","â\234\223","Dynamically Allocated Channel","80600c8700bbbdba0000000047fc0000","Sent Connection oriented channel"
"6824","18:22:43.107000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6825","18:22:43.108000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6826","18:22:43.116000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6827","18:22:43.129000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","622","â\234\223","Dynamically Allocated Channel","80600c8800bbbdd10000000047fc0000","Sent Connection oriented channel"
"6828","18:22:43.145000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6829","18:22:43.145000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6830","18:22:43.152000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","615","â\234\223","Dynamically Allocated Channel","80600c8900bbbde80000000047fc0000","Sent Connection oriented channel"
"6831","18:22:43.155000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6832","18:22:43.159000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6833","18:22:43.175000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","616","â\234\223","Dynamically Allocated Channel","80600c8a00bbbe000000000047fc0000","Sent Connection oriented channel"
"6834","18:22:43.184000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6835","18:22:43.184000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6836","18:22:43.190000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6837","18:22:43.199000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","660","â\234\223","Dynamically Allocated Channel","80600c8b00bbbe170000000047fc0000","Sent Connection oriented channel"
"6838","18:22:43.206000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6839","18:22:43.222000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","660","â\234\223","Dynamically Allocated Channel","80600c8c00bbbe2e0000000047fc0000","Sent Connection oriented channel"
"6840","18:22:43.225000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6841","18:22:43.234000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6842","18:22:43.238000","controller","host","HCI_EVT","42","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6843","18:22:43.245000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","646","â\234\223","Dynamically Allocated Channel","80600c8d00bbbe450000000047fc0000","Sent Connection oriented channel"
"6844","18:22:43.248000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6845","18:22:43.268000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","637","â\234\223","Dynamically Allocated Channel","80600c8e00bbbe5c0000000047fc0000","Sent Connection oriented channel"
"6846","18:22:43.271000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6847","18:22:43.271000","controller","host","HCI_EVT","42","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6848","18:22:43.292000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","635","â\234\223","Dynamically Allocated Channel","80600c8f00bbbe740000000047fc0000","Sent Connection oriented channel"
"6849","18:22:43.309000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6850","18:22:43.309000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6851","18:22:43.315000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","646","â\234\223","Dynamically Allocated Channel","80600c9000bbbe8b0000000047fc0000","Sent Connection oriented channel"
